site,year,season_tmax_max,season_tmax_mean,season_heat_days,season_no_hw,season_tot_hwu,season_avg_hwu,season_max_hw_dur,season_avg_hw_dur,season_max_hw_vpd,season_avg_hw_vpd,gdd_apr_oct,precip_season,Apr_tmax_max,Apr_tmax_mean,Apr_heat_days,Apr_no_hw,Apr_tot_hwu,Apr_avg_hwu,Apr_max_hw_dur,Apr_avg_hw_dur,Apr_max_hw_vpd,Apr_avg_hw_vpd,May_tmax_max,May_tmax_mean,May_heat_days,May_no_hw,May_tot_hwu,May_avg_hwu,May_max_hw_dur,May_avg_hw_dur,May_max_hw_vpd,May_avg_hw_vpd,Jun_tmax_max,Jun_tmax_mean,Jun_heat_days,Jun_no_hw,Jun_tot_hwu,Jun_avg_hwu,Jun_max_hw_dur,Jun_avg_hw_dur,Jun_max_hw_vpd,Jun_avg_hw_vpd,Jul_tmax_max,Jul_tmax_mean,Jul_heat_days,Jul_no_hw,Jul_tot_hwu,Jul_avg_hwu,Jul_max_hw_dur,Jul_avg_hw_dur,Jul_max_hw_vpd,Jul_avg_hw_vpd,Aug_tmax_max,Aug_tmax_mean,Aug_heat_days,Aug_no_hw,Aug_tot_hwu,Aug_avg_hwu,Aug_max_hw_dur,Aug_avg_hw_dur,Aug_max_hw_vpd,Aug_avg_hw_vpd,Sep_tmax_max,Sep_tmax_mean,Sep_heat_days,Sep_no_hw,Sep_tot_hwu,Sep_avg_hwu,Sep_max_hw_dur,Sep_avg_hw_dur,Sep_max_hw_vpd,Sep_avg_hw_vpd,Oct_tmax_max,Oct_tmax_mean,Oct_heat_days,Oct_no_hw,Oct_tot_hwu,Oct_avg_hwu,Oct_max_hw_dur,Oct_avg_hw_dur,Oct_max_hw_vpd,Oct_avg_hw_vpd,MayJul_tmax_max,MayJul_tmax_mean,MayJul_heat_days,MayJul_no_hw,MayJul_tot_hwu,MayJul_avg_hwu,MayJul_max_hw_dur,MayJul_avg_hw_dur,MayJul_max_hw_vpd,MayJul_avg_hw_vpd,AugOct_tmax_max,AugOct_tmax_mean,AugOct_heat_days,AugOct_no_hw,AugOct_tot_hwu,AugOct_avg_hwu,AugOct_max_hw_dur,AugOct_avg_hw_dur,AugOct_max_hw_vpd,AugOct_avg_hw_vpd,cluster,season_type
S2,2019,38.1,25.903271028037384,1,0,0.0,0.0,0,0.0,0.0,0.0,1831.8000000000002,150.15,30.7,20.73666666666667,0,0,0,0.0,0,0.0,0.0,0.0,25.5,19.69677419354839,0,0,0,0.0,0,0.0,0.0,0.0,37.3,28.05,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,29.425806451612907,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,30.225806451612907,1,0,0.0,0.0,0,0.0,0.0,0.0,36.7,28.34,0,0,0.0,0.0,0,0.0,0.0,0.0,31.3,24.829032258064515,0,0,0,0.0,0,0.0,0.0,0.0,37.3,25.698913043478257,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,27.792391304347827,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2020,42.8,27.46588785046729,6,2,13.299999999999997,6.649999999999999,3,2.5,7.332,6.7330000000000005,2063.8,80.33,28.1,19.64,0,0,0,0.0,0,0.0,0.0,0.0,35.2,23.822580645161292,0,0,0,0.0,0,0.0,0.0,0.0,35.3,27.466666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,35.8,30.1,0,0,0.0,0.0,0,0.0,0.0,0.0,39.8,32.170967741935485,3,1,3.3999999999999986,3.3999999999999986,2,2.0,6.134,6.134,42.8,30.143333333333334,3,1,9.899999999999999,9.899999999999999,3,3.0,7.332,7.332,35.3,28.75161290322581,0,0,0,0.0,0,0.0,0.0,0.0,35.8,27.12608695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,42.8,30.357608695652164,6,2,13.299999999999997,6.649999999999999,3,2.5,7.332,6.7330000000000005,1,POST-V
S2,2021,38.2,26.198130841121493,2,0,0.0,0.0,0,0.0,0.0,0.0,1809.0,325.49999999999994,28.8,20.526666666666664,0,0,0,0.0,0,0.0,0.0,0.0,30.4,24.46451612903226,0,0,0,0.0,0,0.0,0.0,0.0,38.2,27.39666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,37.1,29.95483870967742,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,29.92580645161291,1,0,0.0,0.0,0,0.0,0.0,0.0,36.5,28.566666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,32.7,22.48387096774194,0,0,0,0.0,0,0.0,0.0,0.0,38.2,27.270652173913046,1,0,0.0,0.0,0,0.0,0.0,0.0,38.2,26.974999999999998,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2022,44.1,26.641121495327106,6,1,15.399999999999999,15.399999999999999,5,5.0,7.864,7.864,1875.6,132.4,30.0,19.796666666666663,0,0,0,0.0,0,0.0,0.0,0.0,35.0,24.029032258064515,0,0,0,0.0,0,0.0,0.0,0.0,37.6,28.860000000000003,0,0,0.0,0.0,0,0.0,0.0,0.0,34.5,28.574193548387097,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,30.36451612903226,1,0,0.0,0.0,0,0.0,0.0,0.0,44.1,29.74333333333333,5,1,15.399999999999999,15.399999999999999,5,5.0,7.864,7.864,33.7,25.070967741935483,0,0,0,0.0,0,0.0,0.0,0.0,37.6,27.13586956521739,0,0,0.0,0.0,0,0.0,0.0,0.0,44.1,28.378260869565228,6,1,15.399999999999999,15.399999999999999,5,5.0,7.864,7.864,1,POST-V
S2,2023,38.1,25.078037383177573,1,0,0.0,0.0,0,0.0,0.0,0.0,1658.4,80.36,31.1,19.810000000000002,0,0,0,0.0,0,0.0,0.0,0.0,31.4,20.709677419354843,0,0,0,0.0,0,0.0,0.0,0.0,31.7,23.68,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,30.719354838709673,1,0,0.0,0.0,0,0.0,0.0,0.0,36.2,30.26451612903226,0,0,0.0,0.0,0,0.0,0.0,0.0,30.2,25.800000000000004,0,0,0.0,0.0,0,0.0,0.0,0.0,34.2,24.370967741935484,0,0,0,0.0,0,0.0,0.0,0.0,38.1,25.051086956521747,1,0,0.0,0.0,0,0.0,0.0,0.0,36.2,26.82282608695652,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1981,39.8,27.19392523364486,3,1,2.8999999999999986,2.8999999999999986,2,2.0,6.089,6.089,1928.8,144.70999999999998,32.8,20.673333333333336,0,0,0,0.0,0,0.0,0.0,0.0,31.4,24.867741935483874,0,0,0,0.0,0,0.0,0.0,0.0,38.9,31.839999999999993,1,0,0.0,0.0,0,0.0,0.0,0.0,36.0,32.122580645161285,0,0,0.0,0.0,0,0.0,0.0,0.0,39.8,31.161290322580648,2,1,2.8999999999999986,2.8999999999999986,2,2.0,6.089,6.089,33.2,28.250000000000007,0,0,0.0,0.0,0,0.0,0.0,0.0,29.9,21.416129032258063,0,0,0,0.0,0,0.0,0.0,0.0,38.9,29.585869565217394,1,0,0.0,0.0,0,0.0,0.0,0.0,39.8,26.928260869565218,2,1,2.8999999999999986,2.8999999999999986,2,2.0,6.089,6.089,1,POST-V
S3,1982,36.3,25.27570093457944,0,0,0.0,0.0,0,0.0,0.0,0.0,1627.3999999999999,372.78999999999996,26.5,17.160000000000004,0,0,0,0.0,0,0.0,0.0,0.0,34.8,25.312903225806448,0,0,0,0.0,0,0.0,0.0,0.0,31.8,24.833333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,35.2,29.654838709677417,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,30.412903225806446,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,27.213333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,27.8,22.12903225806452,0,0,0,0.0,0,0.0,0.0,0.0,35.2,26.619565217391305,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,26.578260869565216,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1983,39.3,25.969158878504672,3,1,1.3999999999999986,1.3999999999999986,2,2.0,6.275,6.275,1747.1000000000004,197.77,22.9,16.46333333333333,0,0,0,0.0,0,0.0,0.0,0.0,31.0,24.280645161290323,0,0,0,0.0,0,0.0,0.0,0.0,34.2,27.796666666666663,0,0,0.0,0.0,0,0.0,0.0,0.0,38.9,29.49677419354839,2,1,1.3999999999999986,1.3999999999999986,2,2.0,6.275,6.275,39.3,30.661290322580648,1,0,0.0,0.0,0,0.0,0.0,0.0,37.3,28.92,0,0,0.0,0.0,0,0.0,0.0,0.0,28.8,24.01290322580645,0,0,0,0.0,0,0.0,0.0,0.0,38.9,27.18478260869565,2,1,1.3999999999999986,1.3999999999999986,2,2.0,6.275,6.275,39.3,27.85326086956522,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S3,1984,39.2,27.430841121495327,8,2,5.300000000000011,2.6500000000000057,3,3.0,6.158,6.1530000000000005,1856.1,165.73000000000002,28.1,19.19666666666667,0,0,0,0.0,0,0.0,0.0,0.0,37.8,27.303225806451618,0,0,0,0.0,0,0.0,0.0,0.0,35.9,28.61,0,0,0.0,0.0,0,0.0,0.0,0.0,39.2,33.18064516129032,6,2,5.300000000000011,2.6500000000000057,3,3.0,6.158,6.1530000000000005,38.3,31.738709677419358,2,0,0.0,0.0,0,0.0,0.0,0.0,37.5,31.65333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,28.7,20.24193548387097,0,0,0,0.0,0,0.0,0.0,0.0,39.2,29.709782608695654,6,2,5.300000000000011,2.6500000000000057,3,3.0,6.158,6.1530000000000005,38.3,27.836956521739122,2,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S3,1985,38.6,26.642990654205608,2,0,0.0,0.0,0,0.0,0.0,0.0,1722.7000000000003,67.29,31.3,22.43666666666667,0,0,0,0.0,0,0.0,0.0,0.0,30.8,23.819354838709682,0,0,0,0.0,0,0.0,0.0,0.0,38.6,30.753333333333334,1,0,0.0,0.0,0,0.0,0.0,0.0,38.3,32.78387096774194,1,0,0.0,0.0,0,0.0,0.0,0.0,35.0,29.129032258064516,0,0,0.0,0.0,0,0.0,0.0,0.0,33.2,24.326666666666668,0,0,0.0,0.0,0,0.0,0.0,0.0,34.4,23.174193548387095,0,0,0,0.0,0,0.0,0.0,0.0,38.6,29.10108695652174,2,0,0.0,0.0,0,0.0,0.0,0.0,35.0,25.55652173913043,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1986,36.1,25.733644859813083,0,0,0.0,0.0,0,0.0,0.0,0.0,1626.3999999999999,122.94,29.1,19.763333333333335,0,0,0,0.0,0,0.0,0.0,0.0,31.8,24.122580645161293,0,0,0,0.0,0,0.0,0.0,0.0,35.4,27.816666666666674,0,0,0.0,0.0,0,0.0,0.0,0.0,36.1,30.04838709677419,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,31.312903225806448,0,0,0.0,0.0,0,0.0,0.0,0.0,32.6,23.870000000000005,0,0,0.0,0.0,0,0.0,0.0,0.0,29.5,23.01612903225806,0,0,0,0.0,0,0.0,0.0,0.0,36.1,27.323913043478264,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,26.09021739130435,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1987,36.8,26.97102803738318,0,0,0.0,0.0,0,0.0,0.0,0.0,1876.7,57.27,30.2,23.949999999999996,0,0,0,0.0,0,0.0,0.0,0.0,34.9,25.274193548387093,0,0,0,0.0,0,0.0,0.0,0.0,35.4,28.306666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,33.4,27.42258064516129,0,0,0.0,0.0,0,0.0,0.0,0.0,36.8,29.86129032258065,0,0,0.0,0.0,0,0.0,0.0,0.0,36.1,28.923333333333332,0,0,0.0,0.0,0,0.0,0.0,0.0,33.7,25.06774193548387,0,0,0,0.0,0,0.0,0.0,0.0,35.4,26.986956521739128,0,0,0.0,0.0,0,0.0,0.0,0.0,36.8,27.940217391304348,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1988,39.6,26.608411214953264,3,1,2.299999999999997,2.299999999999997,2,2.0,6.034,6.034,1816.8000000000002,120.81,29.6,19.563333333333333,0,0,0,0.0,0,0.0,0.0,0.0,32.7,22.17096774193548,0,0,0,0.0,0,0.0,0.0,0.0,35.5,26.713333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,39.3,33.0741935483871,2,1,2.299999999999997,2.299999999999997,2,2.0,6.034,6.034,37.2,30.20967741935484,0,0,0.0,0.0,0,0.0,0.0,0.0,39.6,29.16666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,33.6,25.21935483870968,0,0,0,0.0,0,0.0,0.0,0.0,39.3,27.32608695652174,2,1,2.299999999999997,2.299999999999997,2,2.0,6.034,6.034,39.6,28.188043478260873,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S3,1989,37.6,25.210280373831775,0,0,0.0,0.0,0,0.0,0.0,0.0,1566.4,199.61,32.1,21.586666666666666,0,0,0,0.0,0,0.0,0.0,0.0,30.9,22.738709677419358,0,0,0,0.0,0,0.0,0.0,0.0,35.9,25.68,0,0,0.0,0.0,0,0.0,0.0,0.0,37.6,30.45483870967742,0,0,0.0,0.0,0,0.0,0.0,0.0,35.1,28.32580645161291,0,0,0.0,0.0,0,0.0,0.0,0.0,33.1,25.7,0,0,0.0,0.0,0,0.0,0.0,0.0,30.2,21.899999999999995,0,0,0,0.0,0,0.0,0.0,0.0,37.6,26.297826086956523,0,0,0.0,0.0,0,0.0,0.0,0.0,35.1,25.304347826086957,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1990,38.8,26.043457943925233,1,0,0.0,0.0,0,0.0,0.0,0.0,1792.7000000000003,160.62,30.0,20.83,0,0,0,0.0,0,0.0,0.0,0.0,33.0,21.741935483870964,0,0,0,0.0,0,0.0,0.0,0.0,36.1,26.326666666666668,0,0,0.0,0.0,0,0.0,0.0,0.0,38.8,31.30322580645161,1,0,0.0,0.0,0,0.0,0.0,0.0,37.0,28.49354838709678,0,0,0.0,0.0,0,0.0,0.0,0.0,34.8,27.996666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,32.2,25.51612903225806,0,0,0,0.0,0,0.0,0.0,0.0,38.8,26.458695652173915,1,0,0.0,0.0,0,0.0,0.0,0.0,37.0,27.32826086956522,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1991,40.0,25.70654205607477,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.883,5.883,1720.2,108.49000000000001,26.0,18.276666666666664,0,0,0,0.0,0,0.0,0.0,0.0,29.3,20.593548387096778,0,0,0,0.0,0,0.0,0.0,0.0,32.1,25.483333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,40.0,31.112903225806452,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.883,5.883,32.7,27.78064516129032,0,0,0.0,0.0,0,0.0,0.0,0.0,35.5,29.643333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,35.5,26.935483870967747,0,0,0,0.0,0,0.0,0.0,0.0,40.0,25.732608695652175,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.883,5.883,35.5,28.10326086956522,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S3,1992,36.7,27.05560747663551,0,0,0.0,0.0,0,0.0,0.0,0.0,1937.8999999999999,143.34,29.4,21.703333333333333,0,0,0,0.0,0,0.0,0.0,0.0,32.6,27.435483870967737,0,0,0,0.0,0,0.0,0.0,0.0,31.3,25.95666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,29.161290322580644,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,32.019354838709674,0,0,0.0,0.0,0,0.0,0.0,0.0,33.8,28.123333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,33.2,24.816129032258065,0,0,0,0.0,0,0.0,0.0,0.0,35.9,27.53478260869565,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,28.321739130434786,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1993,39.9,25.517757009345797,2,1,2.0,2.0,2,2.0,5.529,5.529,1718.0,190.8,27.6,18.703333333333333,0,0,0,0.0,0,0.0,0.0,0.0,29.5,21.88064516129032,0,0,0,0.0,0,0.0,0.0,0.0,37.5,27.47333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,33.1,28.503225806451617,0,0,0.0,0.0,0,0.0,0.0,0.0,39.9,30.14516129032258,2,1,2.0,2.0,2,2.0,5.529,5.529,34.8,28.499999999999996,0,0,0.0,0.0,0,0.0,0.0,0.0,29.7,23.358064516129037,0,0,0,0.0,0,0.0,0.0,0.0,37.5,25.93586956521739,0,0,0.0,0.0,0,0.0,0.0,0.0,39.9,27.321739130434782,2,1,2.0,2.0,2,2.0,5.529,5.529,1,POST-V
S3,1994,36.9,25.604205607476636,0,0,0.0,0.0,0,0.0,0.0,0.0,1680.1000000000001,127.91000000000001,25.8,19.44333333333333,0,0,0,0.0,0,0.0,0.0,0.0,29.3,21.70645161290323,0,0,0,0.0,0,0.0,0.0,0.0,35.8,27.043333333333337,0,0,0.0,0.0,0,0.0,0.0,0.0,34.3,30.20645161290323,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,30.377419354838707,0,0,0.0,0.0,0,0.0,0.0,0.0,34.0,27.803333333333338,0,0,0.0,0.0,0,0.0,0.0,0.0,28.8,22.56774193548387,0,0,0,0.0,0,0.0,0.0,0.0,35.8,26.310869565217384,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,26.90652173913044,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1995,38.1,25.13785046728972,1,0,0.0,0.0,0,0.0,0.0,0.0,1710.2999999999997,177.07000000000002,25.8,17.716666666666672,0,0,0,0.0,0,0.0,0.0,0.0,27.9,19.761290322580642,0,0,0,0.0,0,0.0,0.0,0.0,38.1,25.396666666666665,1,0,0.0,0.0,0,0.0,0.0,0.0,37.3,29.1,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,30.38709677419355,0,0,0.0,0.0,0,0.0,0.0,0.0,35.6,28.076666666666668,0,0,0.0,0.0,0,0.0,0.0,0.0,31.9,25.390322580645158,0,0,0,0.0,0,0.0,0.0,0.0,38.1,24.745652173913037,1,0,0.0,0.0,0,0.0,0.0,0.0,36.9,27.949999999999996,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1996,39.0,26.256542056074768,2,1,1.0,1.0,2,2.0,5.92,5.92,1881.9,257.24,30.4,19.15666666666667,0,0,0,0.0,0,0.0,0.0,0.0,32.3,22.906451612903226,0,0,0,0.0,0,0.0,0.0,0.0,34.4,27.456666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,32.14193548387097,0,0,0.0,0.0,0,0.0,0.0,0.0,39.0,31.651612903225807,2,1,1.0,1.0,2,2.0,5.92,5.92,33.2,27.423333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,22.906451612903222,0,0,0,0.0,0,0.0,0.0,0.0,36.7,27.50217391304348,0,0,0.0,0.0,0,0.0,0.0,0.0,39.0,27.326086956521745,2,1,1.0,1.0,2,2.0,5.92,5.92,1,POST-V
S3,1997,38.2,26.486448598130842,1,0,0.0,0.0,0,0.0,0.0,0.0,1897.9,110.98,28.2,20.46333333333333,0,0,0,0.0,0,0.0,0.0,0.0,35.0,26.438709677419347,0,0,0,0.0,0,0.0,0.0,0.0,34.1,27.146666666666672,0,0,0.0,0.0,0,0.0,0.0,0.0,35.8,30.63225806451613,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,28.883870967741938,1,0,0.0,0.0,0,0.0,0.0,0.0,34.5,29.24333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,29.7,22.51290322580645,0,0,0,0.0,0,0.0,0.0,0.0,35.8,28.08260869565217,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,26.854347826086954,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,1998,40.0,23.916822429906542,4,1,3.799999999999997,3.799999999999997,3,3.0,6.235,6.235,1543.7000000000003,258.26,26.6,16.606666666666666,0,0,0,0.0,0,0.0,0.0,0.0,21.7,16.509677419354837,0,0,0,0.0,0,0.0,0.0,0.0,31.7,23.12,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,30.619354838709675,1,0,0.0,0.0,0,0.0,0.0,0.0,40.0,31.45483870967742,3,1,3.799999999999997,3.799999999999997,3,3.0,6.235,6.235,36.8,27.13,0,0,0.0,0.0,0,0.0,0.0,0.0,27.2,21.819354838709675,0,0,0,0.0,0,0.0,0.0,0.0,38.2,23.419565217391302,1,0,0.0,0.0,0,0.0,0.0,0.0,40.0,26.797826086956523,3,1,3.799999999999997,3.799999999999997,3,3.0,6.235,6.235,1,POST-V
S3,1999,38.5,25.108878504672894,1,0,0.0,0.0,0,0.0,0.0,0.0,1648.5,115.60000000000001,26.7,17.883333333333333,0,0,0,0.0,0,0.0,0.0,0.0,29.9,22.038709677419348,0,0,0,0.0,0,0.0,0.0,0.0,35.2,25.93666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,38.5,28.52258064516129,1,0,0.0,0.0,0,0.0,0.0,0.0,36.8,28.019354838709678,0,0,0.0,0.0,0,0.0,0.0,0.0,33.9,28.166666666666664,0,0,0.0,0.0,0,0.0,0.0,0.0,32.5,25.08709677419355,0,0,0,0.0,0,0.0,0.0,0.0,38.5,25.494565217391305,1,0,0.0,0.0,0,0.0,0.0,0.0,36.8,27.07934782608696,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2000,40.0,25.36261682242991,1,0,0.0,0.0,0,0.0,0.0,0.0,1677.8,242.31,28.7,20.456666666666667,0,0,0,0.0,0,0.0,0.0,0.0,34.4,23.335483870967742,0,0,0,0.0,0,0.0,0.0,0.0,40.0,27.929999999999996,1,0,0.0,0.0,0,0.0,0.0,0.0,33.2,27.741935483870964,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,29.729032258064514,0,0,0.0,0.0,0,0.0,0.0,0.0,37.1,27.37666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,32.0,20.958064516129028,0,0,0,0.0,0,0.0,0.0,0.0,40.0,26.31847826086957,1,0,0.0,0.0,0,0.0,0.0,0.0,37.1,26.006521739130434,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2001,38.4,26.673831775700933,1,0,0.0,0.0,0,0.0,0.0,0.0,1943.3000000000004,55.56,27.7,17.736666666666665,0,0,0,0.0,0,0.0,0.0,0.0,35.5,27.980645161290322,0,0,0,0.0,0,0.0,0.0,0.0,36.2,28.759999999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,38.4,29.625806451612906,1,0,0.0,0.0,0,0.0,0.0,0.0,36.2,30.145161290322584,0,0,0.0,0.0,0,0.0,0.0,0.0,32.4,27.486666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,34.3,24.787096774193547,0,0,0,0.0,0,0.0,0.0,0.0,38.4,28.789130434782606,1,0,0.0,0.0,0,0.0,0.0,0.0,36.2,27.472826086956523,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2002,39.7,26.06588785046729,2,1,2.200000000000003,2.200000000000003,2,2.0,5.911,5.911,1773.8,45.849999999999994,28.2,19.216666666666665,0,0,0,0.0,0,0.0,0.0,0.0,31.2,22.577419354838714,0,0,0,0.0,0,0.0,0.0,0.0,35.6,28.019999999999996,0,0,0.0,0.0,0,0.0,0.0,0.0,39.7,31.10645161290322,2,1,2.200000000000003,2.200000000000003,2,2.0,5.911,5.911,37.3,29.206451612903226,0,0,0.0,0.0,0,0.0,0.0,0.0,36.0,29.046666666666663,0,0,0.0,0.0,0,0.0,0.0,0.0,32.8,23.225806451612904,0,0,0,0.0,0,0.0,0.0,0.0,39.7,27.22608695652174,2,1,2.200000000000003,2.200000000000003,2,2.0,5.911,5.911,37.3,27.13913043478261,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S3,2003,37.3,26.55700934579439,0,0,0.0,0.0,0,0.0,0.0,0.0,1853.5,203.30999999999997,23.0,15.676666666666668,0,0,0,0.0,0,0.0,0.0,0.0,33.1,22.767741935483873,0,0,0,0.0,0,0.0,0.0,0.0,37.1,28.423333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,32.31290322580645,0,0,0.0,0.0,0,0.0,0.0,0.0,35.1,29.483870967741936,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,30.136666666666663,0,0,0.0,0.0,0,0.0,0.0,0.0,32.7,26.92258064516129,0,0,0,0.0,0,0.0,0.0,0.0,37.3,27.82826086956522,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,28.833695652173912,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2004,35.9,26.239252336448597,0,0,0.0,0.0,0,0.0,0.0,0.0,1793.2,166.22,32.0,21.12666666666667,0,0,0,0.0,0,0.0,0.0,0.0,31.4,24.16129032258064,0,0,0,0.0,0,0.0,0.0,0.0,34.4,28.033333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,34.5,30.25483870967742,0,0,0.0,0.0,0,0.0,0.0,0.0,35.8,29.90967741935484,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,29.273333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,32.0,20.906451612903226,0,0,0,0.0,0,0.0,0.0,0.0,34.5,27.477173913043483,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,26.668478260869566,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2005,37.2,25.433177570093463,0,0,0.0,0.0,0,0.0,0.0,0.0,1628.6000000000004,306.52000000000004,23.6,18.93333333333333,0,0,0,0.0,0,0.0,0.0,0.0,30.0,22.009677419354837,0,0,0,0.0,0,0.0,0.0,0.0,31.7,24.69,0,0,0.0,0.0,0,0.0,0.0,0.0,37.2,32.24838709677419,0,0,0.0,0.0,0,0.0,0.0,0.0,35.2,30.79032258064516,0,0,0.0,0.0,0,0.0,0.0,0.0,34.6,26.5,0,0,0.0,0.0,0,0.0,0.0,0.0,31.8,22.661290322580644,0,0,0,0.0,0,0.0,0.0,0.0,37.2,26.333695652173915,0,0,0.0,0.0,0,0.0,0.0,0.0,35.2,26.652173913043477,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S3,2006,41.7,25.871962616822433,3,1,6.900000000000006,6.900000000000006,3,3.0,6.667,6.667,1750.5,227.12,27.1,16.633333333333333,0,0,0,0.0,0,0.0,0.0,0.0,32.6,23.935483870967737,0,0,0,0.0,0,0.0,0.0,0.0,37.6,28.78666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,41.7,32.438709677419354,3,1,6.900000000000006,6.900000000000006,3,3.0,6.667,6.667,35.0,28.622580645161293,0,0,0.0,0.0,0,0.0,0.0,0.0,35.5,28.27,0,0,0.0,0.0,0,0.0,0.0,0.0,29.1,22.290322580645157,0,0,0,0.0,0,0.0,0.0,0.0,41.7,28.382608695652177,3,1,6.900000000000006,6.900000000000006,3,3.0,6.667,6.667,35.5,26.373913043478268,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
